103.817, 269.649, -347.318, -344.118, -397.254, -458.177, -15.7987, 5.20859, 0.978579, 11.9426, 7.0635, 1.59392, 0.534668, 0.312884, 0.0412131, 0.534668, 0.312884, 0.0412131
107.753, 313.891, -314.947, -312.186, -350.732, -397.098, -17.8165, 5.29761, 0.91953, 15.9146, 11.0856, 2.39905, 1.71016, 0.766838, 0.0934602, 1.71016, 0.766838, 0.0934602
94.9376, 349.4, -274.776, -266.541, -291.305, -323.631, -20.7025, 4.73421, 0.70078, 16.5462, 13.5251, 2.83066, 2.90513, 1.19478, 0.141075, 2.90513, 1.19478, 0.141075
76.1937, 379.876, -223.938, -208.395, -221.376, -241.34, -23.1277, 3.55007, 0.340977, 15.0166, 14.3413, 2.91919, 3.77994, 1.48836, 0.172699, 3.77994, 1.48836, 0.172699
60.6603, 405.159, -164.285, -145.113, -149.796, -160.589, -23.3951, 2.22374, -0.0203361, 13.3998, 14.1121, 2.82753, 4.10207, 1.58569, 0.182579, 4.10207, 1.58569, 0.182579
24.0445, 426.37, -108.414, -85.242, -87.53, -93.5671, -20.2159, 1.05388, -0.22699, 8.13577, 10.8708, 2.11228, 3.71946, 1.39866, 0.159132, 3.71946, 1.39866, 0.159132
-21.2257, 457.209, -60.9102, -35.7913, -40.518, -45.5366, -15.0945, -0.0157845, -0.311551, 2.01478, 6.18233, 1.12469, 2.76616, 1.00151, 0.112005, 2.76616, 1.00151, 0.112005
-59.6511, 511.079, -22.8822, 0.0529591, -8.46198, -14.3088, -9.77046, -1.15517, -0.436959, -1.98967, 1.95347, 0.28, 1.51467, 0.519289, 0.0565573, 1.51467, 0.519289, 0.0565573
-111.452, 577.942, 3.02248, 24.3832, 12.8285, 5.83545, -3.41115, -1.66721, -0.400737, -7.07192, -2.96085, -0.714384, 0.168964, -0.00669535, -0.00428802, 0.168964, -0.00669535, -0.00428802
-163.576, 634.427, 21.3074, 40.2997, 27.3271, 19.661, 2.042, -1.75525, -0.37907, -10.7434, -6.77618, -1.47869, -0.941289, -0.435788, -0.0536901, -0.941289, -0.435788, -0.0536901
-197.707, 669.761, 34.9149, 48.4869, 34.4943, 26.5136, 4.91654, -1.48526, -0.33047, -10.108, -7.55388, -1.59456, -1.50692, -0.63069, -0.0749714, -1.50692, -0.63069, -0.0749714
-229.524, 684.91, 41.76, 50.7632, 35.0994, 26.9221, 7.30202, -0.0790837, 0.0205433, -8.80663, -6.88677, -1.44449, -1.45245, -0.599879, -0.0709476, -1.45245, -0.599879, -0.0709476
-249.441, 682.499, 45.6383, 51.0291, 34.7253, 26.6125, 9.19527, 0.863215, 0.0579256, -7.33542, -5.57526, -1.17863, -1.0974, -0.460801, -0.0548445, -1.0974, -0.460801, -0.0548445
-246.368, 670.452, 47.6096, 48.6562, 32.8481, 25.0223, 10.6689, 1.46715, -0.000646195, -5.01655, -3.80164, -0.806611, -0.723391, -0.306326, -0.0365745, -0.723391, -0.306326, -0.0365745
-238.077, 658.92, 44.8449, 43.6936, 28.8296, 21.4881, 12.1308, 1.63605, -0.10355, -3.76792, -2.34221, -0.520286, -0.247397, -0.125947, -0.0159823, -0.247397, -0.125947, -0.0159823
-213.833, 657.312, 37.8967, 35.9814, 23.3321, 16.8353, 12.1252, 1.48126, -0.225037, -2.52575, -1.0374, -0.260078, 0.142309, 0.0239682, 0.00124354, 0.142309, 0.0239682, 0.00124354
-102.007, 620.349, 19.0701, 14.8292, 15.5044, 11.7826, 8.41169, 5.982, -0.0818932, 0.74913, 0.219092, 0.0563261, -0.0419485, -0.00882773, -0.000655599, -0.0419485, -0.00882773, -0.000655599
-102.743, 617.521, 16.212, 13.1308, 12.8389, 9.00228, 7.72404, 5.85259, -0.131922, 0.68292, 0.206806, 0.0528123, -0.0365752, -0.00737619, -0.00051902, -0.0365752, -0.00737619, -0.00051902
